Index,Adsorbent,Directory,co2_0.1bar,co2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc
720,DAXHUH_clean,MOF720,0.126856667,9.454272896,0.125665096,2.883859814,9.327416229,2.758194718,6.656023575375015
721,DAXHUH01_clean,MOF721,0.131031318,9.124950837,0.133501649,3.010166365,8.993919519,2.876664716,6.154615090760033
722,DAZCAK_clean,MOF722,0.241450175,8.514796529,0.237904019,2.94674805,8.273346354,2.708844031,5.866676384240731
723,DEBWAK_clean,MOF723,0.071101497,1.901503424,0.071018548,1.619700351,1.830401927,1.548681803,2.3835446855927658
724,DEFKUU_clean,MOF724,0.115137598,1.85976044,0.115203842,1.61993907,1.744622842,1.504735228,2.3308760970680815
725,DEGJIK_clean,MOF725,0.182776279,1.799650932,0.183691383,1.730746916,1.616874653,1.547055533,2.1111328912096545
726,DEJCIF_clean,MOF726,0.319521332,4.380275001,0.320922221,2.831296304,4.060753669,2.510374083,3.1410649586645705
727,DEJJIN_clean,MOF727,0.059015965,6.592507596,0.058802695,1.39657523,6.5334916309999995,1.337772535,9.584007980332391
728,DEKHEH_clean,MOF728,0.183774738,3.82242777,0.181756787,2.717229413,3.638653032,2.5354726260000002,2.856102855142123
729,DEKHUX_clean,MOF729,0.194539661,5.522606001,0.196374092,2.661726863,5.3280663399999995,2.465352771,4.212514760572561
730,DEKPUF_clean,MOF730,0.121163205,6.628354334,0.122656334,1.966012544,6.507191129,1.84335621,6.845107845986575
731,DELGEI_manual,MOF731,0.077654817,1.530986346,0.079143786,1.91520319,1.453331529,1.836059404,1.622995530639422
732,DEPXAY_clean,MOF732,0.163018559,9.656741935,0.163481184,3.171767459,9.493723376,3.0082862749999997,6.181446990337147
733,DEPXIG_clean,MOF733,0.229387395,6.155580328,0.227282372,2.761032432,5.926192933,2.53375006,4.526456570508015
734,DEPXOM_clean,MOF734,0.140733915,11.11048131,0.13919403,2.831644004,10.969747395,2.692449974,7.966271127286163
735,DEQFOU_clean,MOF735,0.039984495,4.10999408,0.042051661,0.948543237,4.070009585,0.906491576,8.797209351830016
736,DEQVIF_clean,MOF736,0.156733136,4.181942804,0.157798838,2.483136077,4.0252096680000005,2.325337239,3.4193096488586643
737,DEYLUQ_clean,MOF737,0.074224861,2.782535654,0.075023739,1.19436065,2.7083107930000003,1.119336911,4.730054167677431
738,DIBQIQ_clean,MOF738,0.17267847,14.25533902,0.174441335,3.487553029,14.08266055,3.313111694,8.298843851157692
739,DIBQOW_clean,MOF739,0.161734019,13.35392608,0.161412296,3.307864234,13.192192061,3.1464519380000002,8.19638131093462
740,DIBQUC_clean,MOF740,0.162950395,13.6085851,0.16474411,3.313943179,13.445634705000002,3.149199069,8.337364304177369
741,DICKEH_clean,MOF741,0.110006715,17.47590385,0.109389774,2.397414706,17.365897135,2.2880249320000003,14.799851045853806
742,DIDBAV_clean,MOF742,0.194409606,5.176479037,0.195306393,3.467485468,4.982069431,3.272179075,3.03096326491114
743,DIDBEZ_clean,MOF743,0.197721086,5.167781112,0.196852895,3.445842459,4.9700600260000005,3.248989564,3.044875607772631
744,DIDDOK_clean,MOF744,0.101734851,15.78801619,0.100932269,2.551832452,15.686281339,2.4509001830000003,12.561348644934586
745,DIHVIB_clean,MOF745,0.151540375,13.23359567,0.151976934,2.252660947,13.082055295,2.100684013,11.927320632245179
746,DIHVIB01_clean,MOF746,0.148390172,15.65415506,0.144526363,2.298940123,15.505764888000002,2.1544137599999997,13.824926598643525
747,DIKJUD_clean,MOF747,0.321010901,1.306547059,0.324581865,2.676652456,0.9855361579999999,2.352070591,0.9910462776648252
748,DINNIZ_clean,MOF748,0.091367898,4.825031372,0.091951359,1.69548007,4.733663474,1.6035287109999998,5.777877304024452
749,DIPMAS_clean,MOF749,0.029473212,2.094038931,0.029461461,0.654388465,2.064565719,0.624927004,6.4969567994781485
750,DIRPIF_clean,MOF750,0.168312496,11.51387792,0.165221448,2.719982387,11.345565424,2.554760939,8.594416398886466
751,DITJOH_clean,MOF751,0.066773032,19.18175096,0.065599594,1.709977438,19.114977928,1.6443778439999999,22.775018099745278
752,DITPED_clean,MOF752,0.153014542,2.928863222,0.158304368,2.164500322,2.7758486799999997,2.006195954,2.7472760408162684
753,DITTEH_clean,MOF753,0.158497257,11.72270172,0.1627278,2.821428885,11.564204463,2.658701085,8.435667810728656
754,DITYOW_clean,MOF754,0.110112773,0.566207257,0.109130808,1.326377845,0.45609448399999997,1.2172470370000001,0.8667004760371781
755,DIWMON_clean,MOF755,0.13236536,6.739821969,0.129168712,2.569245544,6.607456609000001,2.4400768320000004,5.326030826177678
756,DIWMUT_clean,MOF756,0.237147473,11.50196197,0.236531563,4.087934495,11.264814497,3.851402932,5.712534843864032
757,DIWNAA_clean,MOF757,0.326908455,16.90975227,0.327315967,6.305940301,16.582843814999997,5.978624334,5.444377782962862
758,DIXKOL_clean,MOF758,0.137408282,3.439733823,0.137605098,1.973024317,3.302325541,1.8354192189999998,3.5395924642690186
759,DIYKED_clean,MOF759,0.02426987,2.496830941,0.023738953,0.428668663,2.472561071,0.40492971,11.825738299108341
760,DIYTEM_clean,MOF760,0.14278162,4.685298962,0.144136372,2.221003767,4.542517342,2.076867395,4.283007900195174
761,DOCKOW_clean,MOF761,0.052789902,1.985248692,0.053375429,0.890462011,1.93245879,0.837086582,4.526477699757511
762,DODMIT_clean,MOF762,0.186882077,3.947736319,0.185255701,2.057070965,3.760854242,1.8718152639999999,3.8963658267876196
763,DOGBAE_clean,MOF763,0.137638325,15.70576169,0.135595064,2.815470356,15.568123365,2.679875292,11.325800495277615
764,DOHNUL_clean,MOF764,0.125020403,0.666002803,0.125087421,1.5028684,0.5409824000000001,1.3777809790000002,0.8997378008089145
765,DOJXOR_clean,MOF765,0.181026261,7.516522884,0.179419515,3.337809935,7.335496622999999,3.15839042,4.572105508076891
766,DOKDEN_clean,MOF766,0.158411068,8.086292864,0.15657497,2.805040241,7.927881796,2.648465271,5.852901739421774
767,DOLRAZ_clean,MOF767,0.388739479,5.371119346,0.393635243,3.07888965,4.982379867000001,2.685254407,3.5418612304936072
768,DOLWEI_clean,MOF768,0.10149715,15.43933609,0.102456359,2.474705699,15.33783894,2.3722493399999998,12.666771189018844
769,DOLXOR_clean,MOF769,0.017041803,0.286026179,0.017053528,0.448090386,0.26898437599999997,0.431036858,1.2959881222930254
770,DOLXOR01_clean,MOF770,0.017074046,0.285686163,0.017194224,0.44372881,0.268612117,0.426534586,1.3071711130375905
771,DOLXOR02_clean,MOF771,0.017311471,0.287966611,0.016974386,0.442570999,0.27065513999999996,0.425596613,1.3210524057392967
772,DOMKEX_clean,MOF772,0.111797796,4.632262639,0.112616467,1.671712971,4.520464843,1.559096504,5.625904109301317
773,DONKIC_clean,MOF773,0.128510978,8.661321794,0.12902147,2.341202229,8.532810816,2.2121807589999998,7.511144345825701
774,DONKOI_clean,MOF774,0.127902597,8.715628648,0.130018654,2.312762962,8.587726050999999,2.1827443079999997,7.651180663896461
775,DONXUB_clean,MOF775,0.692805834,3.747066341,0.686632542,2.930533952,3.054260507,2.2439014100000003,2.5960047798411545
776,DOPHOH_clean,MOF776,0.085129516,9.016828291,0.08432081,1.908521103,8.931698775,1.824200293,9.592188304422114
777,DOPHUN_clean,MOF777,0.084654428,8.924268392,0.084356705,1.928958352,8.839613964,1.844601647,9.39313652921997
778,DOPJAV_clean,MOF778,0.057003224,4.859760003,0.056427839,1.086808118,4.802756779,1.030380279,9.078682149332606
779,DOTFID_clean,MOF779,0.121103222,6.212575278,0.119933846,2.601415821,6.091472056,2.481481975,4.848671370062023
780,DOTFOJ_clean,MOF780,0.237023163,5.431710115,0.237790539,4.096743291,5.194686952,3.858952752,2.6918985942905445
781,DOYBAV_clean,MOF781,0.113468847,4.104556163,0.112761763,1.859309368,3.9910873159999998,1.746547605,4.482036695567211
782,DOYBEA_clean,MOF782,0.160553473,1.125377045,0.15827916,2.346614438,0.964823572,2.188335278,0.9736820790399355
783,DOYHOQ_clean,MOF783,0.231720228,10.43725603,0.233907432,3.415225722,10.205535802,3.18131829,6.20479999586908
784,DOYHUW_clean,MOF784,0.346458138,12.59619785,0.349459655,4.503853162,12.249739712,4.154393507,5.678270970493845
785,DOYLEI_clean,MOF785,0.044723726,0.885479703,0.04520921,0.953013505,0.840755977,0.907804295,1.8864288017332211
786,DOZCEC_clean,MOF786,0.080579337,4.543899873,0.078254085,1.883663217,4.463320536,1.805409132,4.897634353256819
787,DUBJUH_clean,MOF787,0.170142754,6.766434702,0.16755653,2.547639104,6.596291947999999,2.380082574,5.392409332329899
788,DUBKAO_clean,MOF788,0.172460353,6.746778973,0.172513952,2.530263725,6.57431862,2.357749773,5.41366722303489
789,DUBWON_clean,MOF789,0.267966588,7.065769862,0.267441267,3.556677722,6.797803274,3.2892364549999997,4.0334421849656765
790,DUDKIY_clean,MOF790,0.208595312,10.64693099,0.208175575,3.229613519,10.438335678,3.021437944,6.693214567394262
791,DUDKOE_clean,MOF791,0.119247839,14.39175405,0.121371781,2.806669817,14.272506211,2.685298036,10.41077995071157
792,DUDKUK_clean,MOF792,0.075584323,14.93157232,0.075452103,1.856590706,14.855987997000001,1.781138603,16.328648220909955
793,DUFKAS_clean,MOF793,0.063991279,15.00069651,0.063327332,1.508499131,14.936705231,1.445171799,20.189577146603668
794,DUGMOJ_clean,MOF794,0.143928452,7.184247454,0.143594309,2.185554491,7.040319002,2.041960182,6.673912472266532
795,DUJRAD_clean,MOF795,0.17148402,3.122493371,0.171723989,2.249354674,2.951009351,2.077630685,2.818411798957777
796,DUNXUH_clean,MOF796,0.29348086,10.39617848,0.299003487,3.84047433,10.102697619999999,3.541470843,5.496037952039937
797,DUNXUH01_clean,MOF797,0.309871704,11.21644529,0.306626542,3.984946298,10.906573585999999,3.678319756,5.7147025727660505
798,DUNXUH02_clean,MOF798,0.307651251,10.6546647,0.303510406,3.924739018,10.347013449,3.621228612,5.511754521271643
799,DUNXUH04_clean,MOF799,0.274512492,10.07130522,0.27572924,3.666947437,9.796792728,3.391218197,5.576246144395641
800,DUNXUH05_clean,MOF800,0.286975534,10.1580139,0.288829912,3.75849761,9.871038366,3.469667698,5.487258086358156
801,DUNXUH06_clean,MOF801,0.30000119,10.79620507,0.297582697,3.842342211,10.49620388,3.544759514,5.704741187976903
802,DUNXUH14_clean,MOF802,0.285643262,10.21960296,0.2868105,3.758772166,9.933959697999999,3.471961666,5.520124642261124
803,DUNXUH15_clean,MOF803,0.301166928,11.01112991,0.307250669,3.936741466,10.709962981999999,3.629490797,5.678790597861763
804,DUNXUH21_clean,MOF804,0.30862645,11.04749583,0.305928899,3.99216127,10.73886938,3.686232371,5.618451446203498
805,DUNYOC_clean,MOF805,0.095910038,6.349762663,0.095080334,2.26503135,6.2538526249999995,2.169951016,5.69172800914828
806,DUPJAB_clean,MOF806,0.126289316,5.956541928,0.131074492,1.642893197,5.830252612,1.511818705,7.361151137900448
807,DUPKAC_clean,MOF807,0.115455285,12.0741635,0.118268885,2.818867598,11.958708215,2.700598713,8.696474697788995
808,DUPVER_clean,MOF808,0.106192585,14.29600148,0.10573721,2.581587396,14.189808894999999,2.475850186,11.243165802185612
809,DUQRUD_clean,MOF809,0.068408038,0.651062711,0.06843924,0.945959507,0.582654673,0.877520267,1.3973691107061375
810,DURDAX_clean,MOF810,0.138631434,14.70327312,0.138541556,3.170541462,14.564641686,3.0319999060000002,9.41545799942896
811,DURDIF_clean,MOF811,0.14838089,14.69843991,0.147995328,3.31816547,14.550059019999999,3.170170142,8.993610282491428
812,DUSHEG_clean,MOF812,0.231358986,9.835897092,0.229772752,3.187947198,9.604538106,2.9581744459999997,6.264172657616384
813,DUSHIK_clean,MOF813,0.275329431,9.954233535,0.274784542,3.604772399,9.678904104,3.329987857,5.606487254524318
814,DUTKAG_clean,MOF814,0.136945156,7.326036116,0.136972131,2.810692822,7.18909096,2.673720691,5.291959765222699
815,DUWBEE_clean,MOF815,0.100364613,13.83146724,0.099957711,2.340531419,13.731102627,2.240573708,11.998159743955608
816,DUWFOS_clean,MOF816,0.129296574,2.721211475,0.12686581,1.365925784,2.591914901,1.2390599740000001,4.044790696906472
817,DUWGEJ_clean,MOF817,0.142930324,6.803262722,0.14336959,2.166357453,6.660332398,2.022987863,6.37599529168017
818,DUWSAR_clean,MOF818,0.080327523,13.52164971,0.080410368,1.80039726,13.441322187,1.719986892,15.248327128041225
819,DUXMAL_clean,MOF819,0.415544387,4.220721125,0.41853429,3.58839414,3.8051767379999997,3.16985985,2.3880718103478773
820,DUYJIS_clean,MOF820,0.321659258,3.876648153,0.328245619,3.55994968,3.554988895,3.231704061,2.210921838775695
821,DUZKAM_clean,MOF821,0.055669732,7.682593074,0.054588944,1.179817288,7.6269233419999996,1.125228344,13.220684386790639
822,DUZKEQ_clean,MOF822,0.039902763,7.664131088,0.04010917,0.949955373,7.624228325000001,0.909846203,16.38025218328447
823,DUZPUL_clean,MOF823,0.189617893,15.23238291,0.18775123,3.641358705,15.042765017,3.453607475,8.493080656526283
824,EBAMUS_clean,MOF824,0.241795942,11.1288053,0.242416497,2.096555255,10.887009358,1.8541387580000002,10.777129326955144
825,EBATUZ_clean,MOF825,0.155168648,17.0128998,0.155762423,3.027864545,16.857731152,2.872102122,11.407822742672202
826,EBAVAH_auto,MOF826,0.112683234,17.13753765,0.111020086,2.357809259,17.024854416,2.2467891730000003,14.75708626128831
827,EBELUU_clean,MOF827,0.206170568,5.767583534,0.202585744,3.32763408,5.561412966,3.1250483360000003,3.518999398697726
828,EBIHII_clean,MOF828,0.174959479,7.888650253,0.173926673,2.879947392,7.713690774,2.706020719,5.561334404287155
829,EBIJAC_clean,MOF829,0.11054332,2.503044871,0.109228375,1.230411056,2.392501551,1.1211826809999998,4.130277895175024
830,EBIPOX_clean,MOF830,0.105482628,11.34432801,0.10637472,2.174109837,11.238845382,2.0677351170000002,10.59395580824767
831,EBIZUN_clean,MOF831,0.115223414,17.40224839,0.115642371,2.665950927,17.287024976,2.550308556,13.252996250783214
832,EBOBIJ_clean,MOF832,0.343164951,7.35706907,0.333980554,4.184960132,7.013904118999999,3.8509795779999996,3.5692286559086623
833,EBOCOQ_clean,MOF833,0.243391474,3.860159651,0.246434516,2.792246895,3.616768177,2.545812379,2.8068054622651086
834,EBOXEA_clean,MOF834,0.023490345,1.493318983,0.02331771,0.494979313,1.469828638,0.471661603,6.125286404431895
835,EBUQEX_clean,MOF835,0.279632578,9.05767514,0.280945624,3.690392577,8.778042562000001,3.409446953,4.9831623331499095
836,EBUQIB_clean,MOF836,0.236121754,6.645689041,0.232685794,2.60982288,6.409567287,2.377137086,5.169991688629054
837,EBUREA_clean,MOF837,0.153690843,4.253050888,0.156406318,2.071417441,4.099360045,1.915011123,4.1686344505097725
838,ECAFOG_clean,MOF838,0.057200196,2.362012763,0.057033217,1.377413313,2.304812567,1.3203800959999998,3.4815996223301595
839,ECAHAT_clean,MOF839,0.363054603,1.470353745,0.383335039,2.436566325,1.107299142,2.053231286,1.2251928599115434
840,ECAHEX_clean,MOF840,0.002203947,0.056043993,0.075965454,1.24259825,0.053840046,1.1666327959999998,0.09157126112014229
841,ECAHOH_clean,MOF841,0.001797533,0.044929368,0.074026482,1.168616527,0.043131835,1.094590045,0.0780583107396016
842,ECEDEY_clean,MOF842,0.157463827,5.102097031,0.156366394,2.331643489,4.944633204,2.175277095,4.442704517997345
843,ECEZAO_clean,MOF843,0.264516952,3.633088945,0.267181582,2.210606824,3.3685719929999998,1.943425242,3.3367631974676013
844,ECEZAO01_clean,MOF844,0.192613254,3.6165632,0.191371267,1.753464006,3.423949946,1.562092739,4.18755058508023
845,ECIWIW_clean,MOF845,0.067721416,1.506969756,0.067902134,0.964933584,1.43924834,0.89703145,3.1707936306855897
846,ECIWOC_clean,MOF846,0.308561706,2.25792083,0.308917806,1.715910896,1.9493591240000003,1.40699309,2.671620953057538
847,ECODIK_clean,MOF847,0.172675653,6.477504808,0.173242261,2.733380891,6.304829155,2.56013863,4.811366642602628
848,ECOGEI_clean,MOF848,0.235115564,3.07120896,0.238540502,2.978626789,2.836093396,2.7400862870000005,2.093409245229822
849,ECOKAJ_clean,MOF849,0.060248601,15.85631018,0.058458743,1.573990977,15.796061579,1.515532234,20.453176084426048
850,ECOLEP_clean,MOF850,0.051128773,0.915839773,0.051353074,1.358814145,0.864711,1.307461071,1.368422806927683
851,EDADIX_clean,MOF851,0.27420314,4.511029159,0.271735689,2.418815606,4.2368260189999996,2.147079917,3.7864631551839882
852,EDAPIK_clean_h,MOF852,0.082744886,9.092398883,0.081180786,1.937349754,9.009653997,1.856168968,9.52864859159488
853,EDATOT_clean,MOF853,0.03868646,26.86340114,0.037932568,0.99675914,26.82471468,0.958826572,54.71817869539464
854,EDAVOV_clean,MOF854,0.039032634,0.055626379,0.039247283,0.509469176,0.016593745,0.47022189299999995,0.22167858463037782
855,EDOMAM_clean,MOF855,0.136348402,8.013260657,0.136078335,2.712157993,7.876912255,2.576079658,5.99867243593694
856,EDUSIF_clean,MOF856,0.064246794,25.19217855,0.063800354,1.631645351,25.127931756000002,1.567844997,31.347349115206107
857,EDUSOL_clean,MOF857,0.300442163,2.628993056,0.301130125,2.550085566,2.328550893,2.2489554409999997,2.093126850098184
858,EDUSUR_clean,MOF858,0.066372465,14.83863453,0.066153099,1.659548711,14.772262065,1.593395612,18.1536850663844
859,EDUTIG_clean,MOF859,0.095589244,12.16130187,0.096101247,2.29349406,12.065712626000002,2.197392813,10.765725741225992
860,EDUVAA_clean,MOF860,0.138929281,14.28084595,0.142521857,2.917623503,14.141916669,2.775101646,9.937692364269305
861,EDUVEE_clean,MOF861,0.262036964,11.06884576,0.262322952,3.192963047,10.806808796,2.9306400950000002,7.038324827968124
862,EDUVOO_clean,MOF862,0.0853058,20.23168812,0.085456251,2.158339319,20.14638232,2.072883068,19.031510632541938
863,EDUWAB_clean,MOF863,0.082147904,24.22192213,0.081708418,2.04423961,24.139774226,1.962531192,24.05678945840553
864,EFAYEQ_clean_h,MOF864,0.069904509,13.54324486,0.069675435,1.819135526,13.473340351,1.749460091,15.115361492530129
865,EFAYIU_clean,MOF865,0.07484983,14.31613263,0.073887059,1.945722404,14.2412828,1.871835345,14.938455455493173
866,EFEGOM_clean,MOF866,0.198287955,6.043828602,0.200721772,2.627480618,5.845540647,2.426758846,4.670178512910624
867,EFESEP_clean,MOF867,0.249762104,7.835314652,0.247949488,2.754117037,7.585552548,2.5061675489999997,5.776102782713128
868,EFESOZ_clean,MOF868,0.266393898,7.801916539,0.271505046,2.802890873,7.535522641,2.531385827,5.651399040858424
869,EFIMOV_clean,MOF869,0.206673186,0.55756029,0.208113677,1.559704025,0.35088710399999995,1.351590348,0.7257892062974168
870,EFOSUO_clean,MOF870,0.017310298,0.368353152,0.017714326,0.435178753,0.351042854,0.41746442699999997,1.7185317885390257
871,EFOTAV_clean,MOF871,0.017361754,0.363203705,0.01722549,0.430356149,0.345841951,0.413130659,1.713496099898384
872,EFOTEZ_clean,MOF872,0.010986919,0.238911981,0.011021815,0.278732584,0.22792506199999998,0.267710769,1.7402476310412276
873,EGABAR_clean,MOF873,0.275760551,0.992126732,0.277587265,1.444409064,0.7163661809999999,1.166821799,1.3945619427546339
874,EGATAI_clean,MOF874,0.09791405,14.66399799,0.09791405,2.316791662,14.56608394,2.218877612,12.850684868985232
875,EGATEM_clean,MOF875,0.215498989,9.612976342,0.212059399,2.748154282,9.397477353,2.5360948829999996,7.101950252658319
876,EGATIQ_clean,MOF876,0.200230041,9.319760162,0.200097514,2.73690411,9.119530121,2.536806596,6.913628149948615
877,EGATOW_clean,MOF877,0.163209865,9.23449153,0.164986032,2.937635693,9.071281664999999,2.772649661,6.38228088708979
878,EGEJIK_manual,MOF878,0.098749101,11.91370262,0.099719531,2.051808793,11.814953519000001,1.952089262,11.788830720502304
