Adsorbent,CO2_0.1bar,CO2_2.67bar,CH4_0.2bar,CH4_5.33bar,CO2_wc,CH4_wc,CO2_sc,CO2_3p,CH4_3p,CO2_3p_sim,CH4_3p_sim,CH4_Isotherm_1,par_1_CH4,par_2_CH4,Acc_CH4(-R2),CO2_Isotherm_1,par_1_CO2,par_2_CO2,Acc_CO2(-R2),CO2_4p,CH4_4p,CO2_4p_sim,CH4_4p_sim,CH4_Isotherm_2,par_CH4_2,Acc_CH4(-R2)_2,CO2_Isotherm_2,par_CO2_2,Acc_CO2(-R2)_2,CO2_5p,CO2_5p_sim,CO2_Isotherm_3,par_CO2_3,Acc_CO2(-R2)_3,CH4_Isotherm_3,Density,
cg500091k_si_002_clean,0.116799143,10.87760193,0.117400257,2.528925882,10.76080279,2.411525625,8.732888662,10,10,12.47045404,3.982506758,Lang,11.57759044,0.052435336,-0.999999005,Lang,13.17310138,1.774780794,-0.961332931,6,NaN,11.90168169,NaN,NaN,NaN,-0.999999005,Sips,[12.61617148  0.89425411  1.98090938],-0.998993956,NaN,NaN,NaN,NaN,-0.998993956,,930.1095764,
cg500175k_si_001_auto,0.096124546,19.96265858,0.095523706,2.181264032,19.86653403,2.085740326,18.58108217,10,10,24.14748719,3.830548395,Lang,27.95481346,0.015878404,-0.999992949,Lang,26.14383226,1.209583174,-0.97751382,6,NaN,22.42732023,NaN,NaN,NaN,-0.999992949,Quad,[12.27219748  0.          0.61080443],-0.997052608,NaN,NaN,NaN,NaN,-0.997052608,,515.2441559,
cg500192d_si_002_clean,0.249344819,7.970127819,0.25142167,2.852543874,7.720783,2.601122204,5.672752244,10,10,8.756751134,3.863008182,Lang,6.484812325,0.147442102,-0.999378532,Lang,9.08331151,2.681545646,-0.936803537,6,NaN,8.484388418,NaN,NaN,NaN,-0.999378532,Quad,[4.44097193 0.26363712 1.60829941],-0.9996393,NaN,NaN,NaN,NaN,-0.9996393,,1573.453915,
cg500192d_si_003_clean,0.084173211,16.52133453,0.084464697,2.126314289,16.43716132,2.041849592,15.77533281,10,10,20.91287938,3.906939414,Lang,88.28129155,0.00463038,-0.999998939,Lang,23.15480928,0.932808503,-0.985161587,6,NaN,19.06933302,NaN,NaN,NaN,-0.999998939,Quad,[10.67445176  0.          0.47999152],-0.995478818,NaN,NaN,NaN,NaN,-0.995478818,,554.4940984,
cg501012e_si_002_clean,0.187920745,14.82470393,0.189075232,2.765334096,14.63678319,2.576258864,10.88426941,10,10,16.43291846,4.10292639,Lang,9.094700687,0.082099587,-0.999773503,Lang,17.10898459,2.430666199,-0.937780924,6,NaN,15.85786555,NaN,NaN,NaN,-0.999773503,Quad,[8.28590449 0.         1.18957149],-0.999379864,NaN,NaN,NaN,NaN,-0.999379864,,834.3923738,
cg501141m_si_002_clean,0.247990934,7.003905356,0.251431289,3.029141722,6.755914422,2.777710433,4.694415638,10,10,7.812805061,3.986208353,Lang,6.234383012,0.177408612,-0.999809932,Lang,8.155918691,2.277027488,-0.953649594,6,NaN,7.462891658,NaN,NaN,NaN,-0.999809932,Quad,[3.98115217 0.3636851  1.45471863],-0.998976847,NaN,NaN,NaN,NaN,-0.998976847,,994.0595609,
cg501141m_si_003_clean,0.351947108,6.384267123,0.345536376,3.261986738,6.032320015,2.916450362,3.973651007,10,10,6.691926478,3.994788389,Lang,5.372196887,0.290117881,-0.999652117,Lang,8.177341462,0.450451198,-0.855872417,1.4,NaN,6.198022802,NaN,NaN,NaN,-0.999652117,Quad,[3.29386426 0.         6.70242953],-0.999016459,NaN,NaN,NaN,NaN,-0.999016459,,1089.817309,
cg501332u_si_002_clean,0.061791803,3.450668726,0.062907907,1.068076772,3.388876923,1.005168865,6.559362917,10,10,3.939955688,1.541036538,Lang,3.115713269,0.097864028,-0.999991593,Lang,4.154536234,1.836119726,-0.961941429,6,NaN,3.75581924,NaN,NaN,NaN,-0.999991593,Sips,[3.99575821 1.05309795 1.82636844],-0.998991845,NaN,NaN,NaN,NaN,-0.998991845,,1236.823443,
cg501560z_si_002_clean,0.03898549,24.37315322,0.038897045,1.022344092,24.33416773,0.983447047,48.40335776,10,10,25.99347593,1.944285754,Freu,0.185021846,1.021536168,-0.999994524,Lang,26.63854229,4.029539525,-0.862953347,1.4,NaN,23.62997876,NaN,NaN,NaN,-0.999994524,Quad,[12.91113078 -0.63031708  3.29802626],-0.996477786,NaN,NaN,NaN,NaN,-0.996477786,,738.2692058,
cg501560z_si_003_clean,0.035491895,29.60265353,0.035201288,0.944454187,29.56716164,0.909252899,63.63713348,10,10,31.92151629,1.764200293,Lang,158.0358158,0.001128578,-0.999999492,Lang,32.85909609,3.404675368,-0.890740376,1.4,NaN,28.9026752,NaN,NaN,NaN,-0.999999492,Quad,[15.85542273 -0.61813192  3.19961406],-0.99495863,NaN,NaN,NaN,NaN,-0.99495863,,621.5149882,
cg501730q_si_002_clean,0.118532862,8.256070741,0.117231514,2.375366041,8.137537879,2.258134527,7.056733638,10,10,10.41497228,3.670445416,Lang,9.717021486,0.060702874,-0.999999929,Lang,11.51145725,0.949858289,-0.986865684,6,NaN,9.550824381,NaN,NaN,NaN,-0.999999929,Sips,[10.73068783  0.60701393  1.73516343],-0.99705163,NaN,NaN,NaN,NaN,-0.99705163,,834.6889219,
cg900153m_si_001_clean,0.09779357,16.52224608,0.098322002,2.424444846,16.42445251,2.326122844,13.83622578,10,10,18.21474594,4.336927479,Lang,43.51492834,0.011069714,-0.999999465,Lang,18.92076124,2.579964123,-0.92856201,6,NaN,17.46385677,NaN,NaN,NaN,-0.999999465,Quad,[9.18845425 0.         1.23629334],-0.998779133,NaN,NaN,NaN,NaN,-0.998779133,,592.4593262,
cg901114e_si_002_clean,0.096675626,2.498671709,0.097092548,1.304030866,2.401996083,1.206938318,3.890291921,10,10,2.503693887,1.697325954,Lang,2.588262237,0.190605397,-0.999996846,Lang,3.344936119,0.29772492,-0.731512083,1.4,NaN,2.494747427,NaN,NaN,NaN,-0.999996846,Sips,[ 2.50370625 90.17093536  3.3512312 ],-0.9999963,NaN,NaN,NaN,NaN,-0.9999963,,1619.775095,
cg901312t_si_002_clean,0.109917252,13.7331706,0.108825532,2.480103416,13.62325335,2.371277884,11.24247388,10,10,16.96465924,4.17475068,Lang,18.96456736,0.028227197,-0.999999331,Lang,18.55503964,1.066704522,-0.98239418,6,NaN,15.58499933,NaN,NaN,NaN,-0.999999331,Sips,[17.3009445   0.56793767  1.94853664],-0.99615051,NaN,NaN,NaN,NaN,-0.99615051,,630.4946489,
CIFDOM_clean,0.167603627,11.46400723,0.167233755,2.999973316,11.2964036,2.832739561,7.758538549,10,10,12.36144745,4.1832403,Lang,7.608236629,0.122138556,-0.999976372,Lang,12.72428278,3.406902554,-0.898240264,1.4,NaN,11.09074616,NaN,NaN,NaN,-0.999976372,Quad,[6.01266796 0.         4.68503886],-0.996245805,NaN,NaN,NaN,NaN,-0.996245805,,979.9703497,
CIFDUS_clean,0.169542444,10.81471155,0.16705312,2.881240963,10.64516911,2.714187843,7.620723818,10,10,11.35549194,3.970825389,Lang,6.986103771,0.131690102,-0.999980525,Lang,11.56616191,5.390180952,-0.810694884,1.4,NaN,10.5329723,NaN,NaN,NaN,-0.999980525,Sips,[11.36141555  5.38887022  2.55112206],-0.998359869,NaN,NaN,NaN,NaN,-0.998359869,,982.1291642,
CIFJAE_clean,0.260979956,6.744805083,0.266280543,2.715785943,6.483825127,2.4495054,5.042370233,10,10,6.975813895,3.334268113,Lang,4.505319215,0.284827794,-0.999895379,Lang,9.425419301,0.28487246,-0.754159814,1.4,NaN,6.618229255,NaN,NaN,NaN,-0.999895379,Sips,[6.97969627 8.35276695 2.3324886 ],-0.999282788,NaN,NaN,NaN,NaN,-0.999282788,,1173.030012,
CIFLUA_clean,0.125471593,11.70734044,0.126591313,2.849868285,11.58186885,2.723276972,8.340542929,10,10,15.47335585,4.669551016,Lang,17.21519237,0.037220498,-0.999999964,Lang,17.52707333,0.753431404,-0.990500028,NaN,NaN,NaN,NaN,NaN,NaN,-0.999999964,NaN,NaN,-0.990500028,NaN,NaN,NaN,NaN,-0.990500028,,746.1721648,
CIFMAH_clean,0.154165453,14.16603523,0.154275632,3.131632122,14.01186978,2.97735649,9.184138856,10,10,16.56646047,4.935631766,Lang,14.40930475,0.05209838,-0.99999723,Lang,17.65625792,1.520141178,-0.96987942,6,NaN,15.49922514,NaN,NaN,NaN,-0.99999723,Sips,[16.80560208  0.80085698  1.93701962],-0.997407906,NaN,NaN,NaN,NaN,-0.997407906,,733.9310235,
CIFMEL_clean,0.064258126,18.44549808,0.063196044,1.660619323,18.38123995,1.597423279,22.55179747,10,10,20.90780721,2.963919596,Lang,28.45143707,0.011628993,-0.999998112,Lang,21.97641071,1.956553975,-0.951921548,6,NaN,20.0159965,NaN,NaN,NaN,-0.999998112,Quad,[10.56800852  0.          0.95665752],-0.999006779,NaN,NaN,NaN,NaN,-0.999006779,,761.1392801,
CIFMIP_clean,0.115969819,10.06467381,0.116864315,2.4957712,9.948703991,2.378906885,8.187584557,10,10,10.92274716,3.85807194,Lang,10.23328349,0.060516817,-0.999995763,Lang,11.27282594,3.120085909,-0.908845508,6,NaN,10.57744936,NaN,NaN,NaN,-0.999995763,Sips,[10.98420725  1.37708982  2.11077641],-0.999362594,NaN,NaN,NaN,NaN,-0.999362594,,1088.012664,
CIGXIA_manual,0.338333059,14.35174854,0.328959964,1.901419663,14.01341548,1.572459699,15.32454887,10,10,14.84731835,2.893719221,Freu,0.622441905,0.667355379,-0.995954912,Lang,15.03644486,7.850468536,-0.709897337,1.4,NaN,14.05015137,NaN,NaN,NaN,-0.995954912,Sips,[14.64291756 12.36788993  2.69393215],-0.999308264,NaN,NaN,NaN,NaN,-0.999308264,,684.4252299,
CIJVOH_clean,0.052359299,9.860653908,0.052095316,1.209486248,9.808294609,1.157390932,16.55257804,10,10,10.51427148,2.052900171,Lang,10.05758456,0.025646238,-0.999999706,Lang,10.77441866,4.041662559,-0.864679635,1.4,NaN,9.249191105,NaN,NaN,NaN,-0.999999706,Quad,[5.17791429 0.         3.71780494],-0.997664299,NaN,NaN,NaN,NaN,-0.997664299,,1443.18881,
CIJVOH01_clean,0.054330088,10.21483725,0.054047948,1.280204195,10.16050716,1.226156247,16.19992741,10,10,10.74975634,2.200673037,Lang,12.26795155,0.021859661,-0.99999982,Lang,10.95879915,5.142422854,-0.814846022,1.4,NaN,9.604181758,NaN,NaN,NaN,-0.99999982,Quad,[ 5.34716029 -0.51311627  3.06346708],-0.998660779,NaN,NaN,NaN,NaN,-0.998660779,,1426.415046,
CIRTUU_clean,0.143340595,17.63643579,0.144955038,3.020403078,17.4930952,2.87544804,11.85514254,10,10,19.99305481,5.047927148,Lang,21.58581006,0.030523419,-0.9999839,Lang,21.01595677,1.954519266,-0.953902132,6,NaN,19.24850672,NaN,NaN,NaN,-0.9999839,Quad,[10.10226366  0.          0.96141264],-0.999428207,NaN,NaN,NaN,NaN,-0.999428207,,583.7531071,
CISXEJ_clean,0.205082956,7.353685598,0.201355157,2.200764396,7.148602642,1.999409239,6.784102006,10,10,8.227941891,2.953525419,Lang,4.844926007,0.156254931,-0.999264712,Lang,8.600383926,2.209186723,-0.952883502,6,NaN,7.935915802,NaN,NaN,NaN,-0.999264712,Quad,[4.18360484 0.24928911 1.31109755],-0.99957438,NaN,NaN,NaN,NaN,-0.99957438,,998.2678625,
CIVTEH_clean,0.129968196,4.50272631,0.132248575,2.148668592,4.372758114,2.016420017,4.254680739,10,10,5.873520324,2.910918846,Lang,4.891412796,0.146979448,-0.999986599,Lang,6.606068293,0.80177081,-0.992783535,NaN,NaN,NaN,NaN,NaN,NaN,-0.999986599,NaN,NaN,-0.992783535,NaN,NaN,NaN,NaN,-0.992783535,,1060.862003,
CIZPOS_clean,0.354441733,11.33811485,0.362673467,3.400560662,10.98367312,3.037887195,6.76941576,10,10,11.42512049,4.870608268,Freu,1.308063182,0.57105733,-0.997605342,Lang,16.66625615,0.217982735,-0.665599798,1.4,NaN,11.33095359,NaN,NaN,NaN,-0.997605342,Sips,[ 11.35383681 100.           3.49198084],-0.999940859,NaN,NaN,NaN,NaN,-0.999940859,,997.7736933,
cm071462f-file004_clean,0.133409466,6.282375063,0.132689702,2.361446919,6.148965597,2.228757217,5.401402431,10,10,6.733347654,3.311879879,Lang,6.125879739,0.117693077,-0.999987409,Lang,6.914136557,3.724426033,-0.888282716,1.4,NaN,5.890213221,NaN,NaN,NaN,-0.999987409,Quad,[3.38547289 0.         3.3127277 ],-0.998151429,NaN,NaN,NaN,NaN,-0.998151429,,1552.408501,
cm1008587_si_003_clean,0.190489139,6.703620906,0.190041794,2.499006263,6.513131767,2.308964469,5.446317619,10,10,7.736774796,3.287973071,Lang,5.140103259,0.177622819,-0.999963576,Lang,8.196944346,1.681294392,-0.97076559,6,NaN,7.410716421,NaN,NaN,NaN,-0.999963576,Sips,[7.89124456 1.1130805  1.65318973],-0.999557261,NaN,NaN,NaN,NaN,-0.999557261,,1121.184021,
cm301726k_si_004_clean,0.185858139,4.83383953,0.187288406,1.911244706,4.647981391,1.7239563,5.134956824,10,10,4.963670257,2.428036406,Lang,3.511821397,0.224128516,-0.999512801,Lang,6.704784354,0.285085288,-0.747012621,1.4,NaN,4.867863421,NaN,NaN,NaN,-0.999512801,Sips,[ 4.96413947 20.26789376  2.71689858],-0.999225557,NaN,NaN,NaN,NaN,-0.999225557,,1227.492437,
cm303749m_si_001_clean,0.127902473,11.79038185,0.127130047,2.563307899,11.66247938,2.436177852,9.338732974,10,10,14.59207221,4.266387739,Lang,17.6520446,0.031872832,-0.999972891,Lang,15.97479375,1.055315198,-0.983417261,6,NaN,13.29135684,NaN,NaN,NaN,-0.999972891,Quad,[7.46611407 0.06168312 0.55820225],-0.994971315,NaN,NaN,NaN,NaN,-0.994971315,,556.158688,
cm303749m_si_002_clean,0.113961567,11.05630377,0.114584517,2.410434254,10.9423422,2.295849737,9.312698328,10,10,13.85471626,4.098313262,Lang,20.37386038,0.025179238,-0.999980447,Lang,15.26182479,0.98463695,-0.985086991,6,NaN,12.40018484,NaN,NaN,NaN,-0.999980447,Sips,[14.20180713  0.57607328  1.84133873],-0.992396556,NaN,NaN,NaN,NaN,-0.992396556,,518.0753949,
cm501138g_si_002_clean,0.170113525,13.22677476,0.168803847,2.281854891,13.05666124,2.113051044,11.76865408,10,10,13.23870394,3.654113637,Freu,0.65229349,0.748340571,-0.999883508,Lang,57.7439545,0.029745214,-0.291389844,1.4,NaN,13.22603596,NaN,NaN,NaN,-0.999883508,Sips,[ 13.22863502 641.10302514   4.69209671],-0.999999165,NaN,NaN,NaN,NaN,-0.999999165,,886.3304369,
cm501138g_si_005_clean,0.175308324,13.23304933,0.1760497,2.377272837,13.05774101,2.201223137,11.30164773,10,10,13.22712865,3.797475626,Freu,0.68407849,0.744390274,-0.999861281,Lang,21.1445792,0.166665973,-0.602115573,1.4,NaN,13.23158208,NaN,NaN,NaN,-0.999861281,Sips,[ 13.23157328 100.           3.8720959 ],-0.999989629,NaN,NaN,NaN,NaN,-0.999989629,,888.4953297,
cm501138g_si_006_clean,0.171562696,13.25926614,0.165115049,2.324821123,13.08770344,2.159706074,11.57952668,10,10,13.30641715,3.688328015,Freu,0.681360015,0.733573644,-0.999691433,Lang,54.84904215,0.03203056,-0.302920687,1.4,NaN,13.24132071,NaN,NaN,NaN,-0.999691433,Sips,[ 13.26966365 100.           3.88323684],-0.999988621,NaN,NaN,NaN,NaN,-0.999988621,,881.0269817,
cm501138g_si_008_clean,0.174298296,13.2570756,0.173859153,2.361424954,13.0827773,2.187565801,11.39815209,10,10,13.35701671,3.733601038,Freu,0.698372538,0.728040741,-0.999719599,Lang,36.5277713,0.057760697,-0.389777854,1.4,NaN,13.2284745,NaN,NaN,NaN,-0.999719599,Sips,[13.35709736 32.79737564  3.3945449 ],-0.999943244,NaN,NaN,NaN,NaN,-0.999943244,,885.0005912,
cm501138g_si_009_clean,0.16582801,13.24387549,0.16832079,2.301892711,13.07804748,2.133571921,11.68129184,10,10,13.25373295,3.684176825,Freu,0.659019815,0.747442067,-0.999860506,Lang,63.14918841,0.026561793,-0.280354792,1.4,NaN,13.23427893,NaN,NaN,NaN,-0.999860506,Sips,[ 13.25373878 169.6399089    4.12674047],-0.999999436,NaN,NaN,NaN,NaN,-0.999999436,,878.7730884,
cm501138g_si_010_clean,0.161769815,13.24864923,0.161645822,2.273059122,13.08687942,2.1114133,11.83373209,10,10,13.27372685,3.642809589,Freu,0.648461321,0.749553928,-0.999829031,Lang,21.94267806,0.152813501,-0.584758215,1.4,NaN,13.22600496,NaN,NaN,NaN,-0.999829031,Sips,[ 13.25649366 100.           3.908536  ],-0.999997295,NaN,NaN,NaN,NaN,-0.999997295,,880.6720857,
cm501138g_si_011_clean,0.167416673,13.23618791,0.167104106,2.304654144,13.06877124,2.137550038,11.6605229,10,10,13.32773881,3.694770496,Freu,0.656883516,0.750099088,-0.99986389,Lang,27.29467701,0.095376089,-0.483360626,1.4,NaN,13.25138224,NaN,NaN,NaN,-0.99986389,Sips,[13.31837858 66.04725265  3.7136404 ],-0.999952662,NaN,NaN,NaN,NaN,-0.999952662,,875.8221031,
cm501138g_si_012_clean,0.168220045,13.22602046,0.168504196,2.299782244,13.05780042,2.131278048,11.67624869,10,10,13.23441325,3.662769913,Freu,0.667051351,0.739651262,-0.999809889,Lang,36.48027028,0.056929504,-0.377783207,1.4,NaN,13.2278752,NaN,NaN,NaN,-0.999809889,Sips,[ 13.22860386 827.46997729   4.80784596],-0.999999643,NaN,NaN,NaN,NaN,-0.999999643,,883.3028377,
cm901983a_si_001_clean,0.206811195,14.5866555,0.204858946,2.028884032,14.37984431,1.824025086,14.59685738,10,10,15.59684716,3.151950267,Freu,0.628731588,0.700114069,-0.999999724,Lang,16.0004864,3.864074053,-0.877980297,1.4,NaN,14.27876183,NaN,NaN,NaN,-0.999999724,Sips,[15.60681244  4.58456069  2.53324453],-0.996579898,NaN,NaN,NaN,NaN,-0.996579898,,630.7719218,
COCMOY_clean,0.078338089,11.89094127,0.079093494,1.967051887,11.81260318,1.887958393,12.27329805,10,10,21.33192823,3.572189956,Lang,52.04715758,0.007369218,-0.99999898,Lang,30.01143831,0.245773395,-0.998185093,NaN,NaN,NaN,NaN,NaN,NaN,-0.99999898,NaN,NaN,-0.998185093,NaN,NaN,NaN,NaN,-0.998185093,,538.8715607,
COCMUE_clean,0.081826271,9.049338875,0.081123562,1.981800624,8.967512604,1.900677062,9.270811563,10,10,18.06451325,3.563193985,Lang,40.02180858,0.009773556,-0.999998468,Lang,28.35343177,0.17557226,-0.998973533,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998468,NaN,NaN,-0.998973533,NaN,NaN,NaN,NaN,-0.998973533,,575.8125326,
COCNAL_clean,0.07311378,8.491001789,0.072613947,1.792391523,8.417888009,1.719777576,9.618047419,10,10,16.83711728,3.243673315,Lang,42.77257554,0.008205719,-0.999998726,Lang,26.22772935,0.179297263,-0.99892389,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998726,NaN,NaN,-0.99892389,NaN,NaN,NaN,NaN,-0.99892389,,653.9414595,
COCNEP_clean,0.086714389,9.028085098,0.085598285,2.044094685,8.941370709,1.9584964,8.967171955,10,10,17.34145412,3.611878076,Lang,28.90628317,0.014278694,-0.999998259,Lang,26.10140974,0.198005268,-0.998815111,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998259,NaN,NaN,-0.998815111,NaN,NaN,NaN,NaN,-0.998815111,,615.195798,
COGNAO_clean,0.240270222,10.17979173,0.241716708,3.137171273,9.939521508,2.895454565,6.588120379,10,10,10.6678618,3.92243228,Lang,5.491178761,0.250035626,-0.999947821,Lang,10.85748169,5.625949831,-0.805641464,1.4,NaN,9.929982146,NaN,NaN,NaN,-0.999947821,Sips,[10.67486075  5.92426527  2.41040995],-0.998569443,NaN,NaN,NaN,NaN,-0.998569443,,1135.789203,
COJGEO_clean,0.220341162,9.119733812,0.218625004,3.315426318,8.89939265,3.096801314,5.584748813,10,10,9.769699824,4.50640022,Lang,7.637795473,0.143910314,-0.999997506,Lang,10.0300889,3.751969663,-0.888804455,1.4,NaN,8.762046248,NaN,NaN,NaN,-0.999997506,Quad,[ 4.82199916 -0.17538681  3.83343723],-0.99824941,NaN,NaN,NaN,NaN,-0.99824941,,978.3995939,
COJMIZ_clean,0.196214035,6.515746537,0.200308719,2.90016064,6.319532502,2.699851921,4.561450754,10,10,8.032797798,4.032042378,Lang,7.270733568,0.124596007,-0.99992803,Lang,8.777222422,1.07908175,-0.987442909,6,NaN,7.449778919,NaN,NaN,NaN,-0.99992803,Sips,[8.33262239 0.80367727 1.52277238],-0.998328891,NaN,NaN,NaN,NaN,-0.998328891,,1010.490908,
COJMOF02_clean,0.164099854,7.618145706,0.160574459,2.775008685,7.454045852,2.614434226,5.573728254,10,10,9.799821209,4.066109438,Lang,8.670021313,0.088318631,-0.999987149,Lang,10.94117916,0.858619164,-0.990374052,NaN,NaN,NaN,NaN,NaN,NaN,-0.999987149,NaN,NaN,-0.990374052,NaN,NaN,NaN,NaN,-0.990374052,,912.8771851,
COKMIA_clean,0.074387012,3.513559749,0.073981873,1.832260315,3.439172737,1.758278442,3.893328337,10,10,5.613558812,3.11848816,Lang,15.68660244,0.024812698,-0.999997409,Lang,7.17583115,0.359320422,-0.998052803,NaN,NaN,NaN,NaN,NaN,NaN,-0.999997409,NaN,NaN,-0.998052803,NaN,NaN,NaN,NaN,-0.998052803,,1172.483814,
COKMUM_clean,0.067899116,3.396481875,0.067454771,1.698006771,3.328582759,1.630552,4.061166045,10,10,5.60191694,2.952905616,Lang,18.86954255,0.018552501,-0.999998734,Lang,7.337385657,0.32278852,-0.998318982,NaN,NaN,NaN,NaN,NaN,NaN,-0.999998734,NaN,NaN,-0.998318982,NaN,NaN,NaN,NaN,-0.998318982,,1074.489046,
COKPOJ_clean,0.077854286,3.770081945,0.076882844,1.904458688,3.692227659,1.827575844,4.019204431,10,10,5.709101182,3.211745727,Lang,14.83127049,0.027640939,-0.999995627,Lang,7.025253047,0.433774124,-0.997196466,NaN,NaN,NaN,NaN,NaN,NaN,-0.999995627,NaN,NaN,-0.997196466,NaN,NaN,NaN,NaN,-0.997196466,,1174.23218,
COKQEA_clean,0.075691469,3.941839348,0.074946192,1.863871812,3.866147879,1.78892562,4.293819093,10,10,5.747466474,3.150598289,Lang,14.85552653,0.02691685,-0.999995569,Lang,6.898541265,0.49931255,-0.996206807,NaN,NaN,NaN,NaN,NaN,NaN,-0.999995569,NaN,NaN,-0.996206807,NaN,NaN,NaN,NaN,-0.996206807,,1169.501136,
COQHUN_clean,0.261748485,6.271437409,0.259040817,2.854461393,6.009688924,2.595420576,4.460707861,10,10,7.678223594,3.745304144,Lang,5.817473306,0.180843596,-0.999522291,Lang,8.361442692,1.123839242,-0.989047318,6,NaN,7.118475736,NaN,NaN,NaN,-0.999522291,Sips,[8.01510647 0.88058979 1.41645739],-0.998400151,NaN,NaN,NaN,NaN,-0.998400151,,970.6664427,
COQNIF_clean,0.098166695,5.245932641,0.096626382,2.387377832,5.147765946,2.29075145,4.461310143,10,10,6.716355529,3.808602253,Lang,11.88126323,0.047179051,-0.999970298,Lang,7.480061287,0.879427599,-0.989379884,15,NaN,7.081149911,NaN,NaN,NaN,-0.999970298,Sips,[7.25281817 0.54392785 1.59823778],-0.998516646,NaN,NaN,NaN,NaN,-0.998516646,,1332.014118,
COQTEJ_clean,0.183533653,15.78403438,0.182017655,3.96582009,15.60050073,3.783802435,8.080642113,10,10,18.03561852,6.326520281,Lang,19.73269267,0.047191145,-0.999999679,Lang,19.02413078,1.824520884,-0.959941933,6,NaN,17.24753392,NaN,NaN,NaN,-0.999999679,Sips,[18.24628869  0.93267344  1.96279813],-0.999117794,NaN,NaN,NaN,NaN,-0.999117794,,697.8054602,
COWBEX_clean,0.066044632,2.160349087,0.065964433,0.67140166,2.094304455,0.605437227,6.532845477,10,10,2.267926678,0.822736816,Lang,1.107784448,0.28877172,-0.999906355,Lang,2.309824395,5.413050796,-0.819834207,1.4,NaN,2.037372413,NaN,NaN,NaN,-0.999906355,Sips,[2.27164919 4.21851953 2.14887463],-0.999305888,NaN,NaN,NaN,NaN,-0.999305888,,1717.986795,
COWDEZ_clean,0.108709468,2.277596694,0.109366096,0.795796402,2.168887226,0.686430306,5.810797156,10,10,2.343753313,0.994668653,Lang,1.391648408,0.250680138,-0.995729694,Lang,2.958084819,0.381625582,-0.809646746,1.4,NaN,2.203227782,NaN,NaN,NaN,-0.995729694,Sips,[2.34572982 7.41139445 2.18334635],-0.999716524,NaN,NaN,NaN,NaN,-0.999716524,,4137.197334,
COWMIL_clean,0.072523698,9.652017769,0.073493472,1.692695316,9.579494071,1.619201844,11.57711062,10,10,11.16442872,2.756914366,Lang,9.761344362,0.039359584,-0.999997934,Lang,11.84024561,1.652009724,-0.964348511,6,NaN,10.51372294,NaN,NaN,NaN,-0.999997934,Quad,[5.65080145 0.         0.81998276],-0.997864211,NaN,NaN,NaN,NaN,-0.997864211,,1238.214899,
COWMOR_clean,0.0719976,9.671533417,0.072003077,1.679883765,9.599535817,1.607880688,11.68898945,10,10,10.76161589,2.735622212,Lang,9.676183564,0.03941503,-0.999996241,Lang,11.22234639,2.335717783,-0.939099966,6,NaN,10.33761481,NaN,NaN,NaN,-0.999996241,Quad,[5.4307329  0.         1.13363352],-0.999078216,NaN,NaN,NaN,NaN,-0.999078216,,1246.919677,
COXHED_clean,0.034905541,26.49316639,0.035130553,0.952067854,26.45826085,0.916937301,56.49718744,10,10,28.62298123,1.765818617,Lang,71.82094015,0.00252047,-0.99999925,Lang,29.48644411,3.314923651,-0.89477402,6,NaN,27.48328996,NaN,NaN,NaN,-0.99999925,Sips,[28.06998232  0.09475679  5.26660545],-0.998900681,NaN,NaN,NaN,NaN,-0.998900681,,687.6062804,
COXHIH_clean,0.035670381,25.49307012,0.035834232,0.969998425,25.45739974,0.934164193,53.35952738,10,10,27.54353947,1.802927224,Lang,89.30449369,0.002060243,-0.999999404,Lang,28.37490959,3.313119147,-0.894899379,6,NaN,26.92435441,NaN,NaN,NaN,-0.999999404,Quad,[13.75597593 -0.22885218  1.27294177],-0.999703328,NaN,NaN,NaN,NaN,-0.999703328,,705.9461492,
COXHON_clean,0.044615233,27.68337565,0.044532065,1.209060751,27.63876042,1.164528686,46.4870284,10,10,30.01995968,2.264972615,Freu,0.227755273,0.997594636,-0.999999421,Lang,30.97219082,3.152595704,-0.902056035,6,NaN,29.10561978,NaN,NaN,NaN,-0.999999421,Sips,[2.95632604e+01 1.69022140e-03 9.23737167e+00],-0.999333715,NaN,NaN,NaN,NaN,-0.999333715,,659.13749,
